ServiceNo,Operator,Direction,StopSequence,BusStopCode
854,SMRT,1,4,59049
854,SMRT,1,5,59039
854,SMRT,1,6,59029
854,SMRT,1,7,59019
854,SMRT,1,8,55269
854,SMRT,1,9,55259
854,SMRT,1,10,55249
854,SMRT,1,11,55031
854,SMRT,1,12,55041
854,SMRT,1,13,55051
854,SMRT,1,14,55071
854,SMRT,1,15,55081
854,SMRT,1,16,55101
854,SMRT,1,17,67011
854,SMRT,1,18,67021
854,SMRT,1,19,67041
854,SMRT,1,20,67051
854,SMRT,1,21,67061
854,SMRT,1,22,67071
854,SMRT,1,23,64129
854,SMRT,1,24,64119
854,SMRT,1,25,64109
854,SMRT,1,26,63311
854,SMRT,1,27,63321
854,SMRT,1,28,63331
854,SMRT,1,29,63341
854,SMRT,1,30,63249
854,SMRT,1,31,63071
854,SMRT,1,32,63081
854,SMRT,1,33,63091
854,SMRT,1,34,63101
854,SMRT,1,35,62231
854,SMRT,1,36,62241
854,SMRT,1,37,71051
854,SMRT,1,38,71061
854,SMRT,1,39,71071
854,SMRT,1,40,71081
854,SMRT,1,41,71091
854,SMRT,1,42,72019
854,SMRT,1,43,83119
854,SMRT,1,44,83109
854,SMRT,1,45,83011
854,SMRT,1,46,83031
854,SMRT,1,47,83062
854,SMRT,1,48,83081
854,SMRT,1,49,84011
854,SMRT,1,50,84021
854,SMRT,1,53,84009
854,SMRT,2,1,84009
854,SMRT,2,4,84029
854,SMRT,2,5,84019
854,SMRT,2,6,83099
854,SMRT,2,7,83079
854,SMRT,2,8,83059
854,SMRT,2,9,83049
854,SMRT,2,10,83101
854,SMRT,2,11,83111
854,SMRT,2,12,72011
854,SMRT,2,13,71099
854,SMRT,2,14,71089
854,SMRT,2,15,71079
854,SMRT,2,16,71069
854,SMRT,2,17,71059
854,SMRT,2,18,62249
854,SMRT,2,19,62239
854,SMRT,2,20,63109
854,SMRT,2,21,63099
854,SMRT,2,22,63089
854,SMRT,2,23,63079
854,SMRT,2,24,63241
854,SMRT,2,25,63349
854,SMRT,2,26,63339
854,SMRT,2,27,63329
854,SMRT,2,28,63319
854,SMRT,2,29,64101
854,SMRT,2,30,64111
854,SMRT,2,31,64121
854,SMRT,2,32,67079
854,SMRT,2,33,67069
854,SMRT,2,34,67059
854,SMRT,2,35,67049
854,SMRT,2,36,67039
854,SMRT,2,37,67029
854,SMRT,2,38,67019
854,SMRT,2,39,55109
854,SMRT,2,40,55089
854,SMRT,2,41,55079
854,SMRT,2,42,55059
854,SMRT,2,43,55049
854,SMRT,2,44,55039
854,SMRT,2,45,55241
854,SMRT,2,46,55251
854,SMRT,2,47,55261
854,SMRT,2,48,59011
854,SMRT,2,49,59021
854,SMRT,2,50,59031
854,SMRT,2,51,59041
854,SMRT,2,52,59051
854,SMRT,2,53,58991
854,SMRT,2,54,59009
854e,SMRT,1,1,59009
854e,SMRT,1,2,59069
854e,SMRT,1,3,59059
854e,SMRT,1,4,59049
854e,SMRT,1,5,59039
854e,SMRT,1,9,67051
854e,SMRT,1,11,64129
854e,SMRT,1,12,64119
854e,SMRT,1,13,64109
854e,SMRT,1,14,63311
854e,SMRT,1,15,63321
854e,SMRT,1,16,63331
854e,SMRT,1,17,63341
854e,SMRT,1,18,63249
854e,SMRT,1,19,63071
854e,SMRT,1,20,63081
854e,SMRT,1,21,63091
854e,SMRT,1,22,63101
854e,SMRT,1,24,71061
854e,SMRT,1,25,71071
854e,SMRT,1,26,71081
854e,SMRT,1,27,71091
854e,SMRT,1,28,72019
854e,SMRT,1,32,84009
855,SMRT,1,1,59009
855,SMRT,1,2,59069
855,SMRT,1,3,59059
855,SMRT,1,4,59049
855,SMRT,1,5,59039
855,SMRT,1,6,59029
855,SMRT,1,7,59019
855,SMRT,1,8,55269
855,SMRT,1,9,55259
855,SMRT,1,10,55029
855,SMRT,1,11,55019
855,SMRT,1,12,56209
855,SMRT,1,13,56199
855,SMRT,1,14,56039
855,SMRT,1,15,56029
855,SMRT,1,16,56019
855,SMRT,1,17,53099
855,SMRT,1,18,53089
855,SMRT,1,19,53079
855,SMRT,1,20,53069
855,SMRT,1,21,53059
855,SMRT,1,22,53049
855,SMRT,1,23,53039
855,SMRT,1,24,53029
855,SMRT,1,25,53019
855,SMRT,1,26,51079
855,SMRT,1,27,51119
855,SMRT,1,28,41169
855,SMRT,1,29,41139
855,SMRT,1,30,41129
855,SMRT,1,31,41119
855,SMRT,1,32,41109
855,SMRT,1,33,11119
855,SMRT,1,34,11109
855,SMRT,1,35,11099
855,SMRT,1,36,11089
855,SMRT,1,37,11079
855,SMRT,1,38,11069
855,SMRT,1,39,11059
855,SMRT,1,40,11049
855,SMRT,1,41,11039
855,SMRT,1,42,11029
855,SMRT,1,43,11019
855,SMRT,1,44,10139
855,SMRT,1,45,10119
855,SMRT,1,46,10109
855,SMRT,1,47,10099
855,SMRT,1,48,10089
855,SMRT,1,49,10369
855,SMRT,1,50,14039
855,SMRT,1,51,14029
855,SMRT,1,52,14019
855,SMRT,1,53,14141
855,SMRT,1,54,14009
855,SMRT,2,1,14009
855,SMRT,2,2,14129
855,SMRT,2,3,14119
855,SMRT,2,4,14011
855,SMRT,2,5,14021
855,SMRT,2,6,14379
855,SMRT,2,7,14031
855,SMRT,2,8,10361
855,SMRT,2,9,10081
855,SMRT,2,10,10091
855,SMRT,2,11,10101
855,SMRT,2,12,10111
855,SMRT,2,13,10131
855,SMRT,2,14,11021
855,SMRT,2,15,11031
855,SMRT,2,16,11041
855,SMRT,2,17,11051
855,SMRT,2,18,11061
855,SMRT,2,19,11071
855,SMRT,2,20,11081
855,SMRT,2,21,11091
855,SMRT,2,22,11101
855,SMRT,2,23,11111
855,SMRT,2,24,41101
855,SMRT,2,25,41111
855,SMRT,2,26,41121
855,SMRT,2,27,41131
855,SMRT,2,28,41161
855,SMRT,2,29,51111
855,SMRT,2,30,51071
855,SMRT,2,31,53011
855,SMRT,2,32,53021
855,SMRT,2,33,53041
855,SMRT,2,34,53051
855,SMRT,2,35,53061
855,SMRT,2,36,53071
855,SMRT,2,37,53081
855,SMRT,2,38,53091
855,SMRT,2,39,56011
855,SMRT,2,40,56021
855,SMRT,2,41,56031
855,SMRT,2,42,56191
855,SMRT,2,43,56201
855,SMRT,2,44,55011
855,SMRT,2,45,55021
855,SMRT,2,46,55241
855,SMRT,2,47,55251
855,SMRT,2,48,55261
855,SMRT,2,49,59011
855,SMRT,2,50,59021
855,SMRT,2,51,59031
855,SMRT,2,52,59041
855,SMRT,2,53,59051
855,SMRT,2,54,58991
855,SMRT,2,55,59009
856,SMRT,1,1,59009
856,SMRT,1,2,59141
856,SMRT,1,3,59111
856,SMRT,1,4,57111
856,SMRT,1,5,57121
856,SMRT,1,6,57131
856,SMRT,1,7,58011
856,SMRT,1,8,58021
856,SMRT,1,9,58101
856,SMRT,1,10,58151
856,SMRT,1,11,58111
856,SMRT,1,12,58121
856,SMRT,1,13,58131
856,SMRT,1,14,58169
856,SMRT,1,15,58149
856,SMRT,1,16,47809
856,SMRT,1,17,47119
856,SMRT,1,18,47109
856,SMRT,1,19,47099
856,SMRT,1,20,47089
856,SMRT,1,21,47079
856,SMRT,1,22,47069
856,SMRT,1,23,47059
856,SMRT,1,24,47049
856,SMRT,1,25,47039
856,SMRT,1,26,47201
856,SMRT,1,27,47029
856,SMRT,1,28,47019
856,SMRT,1,29,46139
856,SMRT,1,30,46129
856,SMRT,1,31,46119
856,SMRT,1,32,46501
856,SMRT,1,33,46511
856,SMRT,1,34,46521
856,SMRT,1,35,46531
856,SMRT,1,36,46541
856,SMRT,1,37,46009
856,SMRT,2,1,46009
856,SMRT,2,2,46549
856,SMRT,2,3,46539
856,SMRT,2,4,46529
856,SMRT,2,5,46519
856,SMRT,2,6,46509
856,SMRT,2,7,46069
856,SMRT,2,8,46088
856,SMRT,2,9,46111
856,SMRT,2,10,46121
856,SMRT,2,11,46131
856,SMRT,2,12,47011
856,SMRT,2,13,47021
856,SMRT,2,14,47201
856,SMRT,2,15,47031
856,SMRT,2,16,47041
856,SMRT,2,17,47051
856,SMRT,2,18,47061
856,SMRT,2,19,47071
856,SMRT,2,20,47081
856,SMRT,2,21,47091
856,SMRT,2,22,47101
856,SMRT,2,23,47111
856,SMRT,2,24,47801
856,SMRT,2,25,58141
856,SMRT,2,26,58161
856,SMRT,2,27,58139
856,SMRT,2,28,58129
856,SMRT,2,29,58119
856,SMRT,2,30,58159
856,SMRT,2,31,58109
856,SMRT,2,32,58029
856,SMRT,2,33,58019
856,SMRT,2,34,57139
856,SMRT,2,35,57129
856,SMRT,2,36,57119
856,SMRT,2,37,59119
856,SMRT,2,38,59149
856,SMRT,2,39,59009
856A,SMRT,1,1,46009
856A,SMRT,1,2,46549
856A,SMRT,1,3,46539
856A,SMRT,1,4,46529
856A,SMRT,1,5,46519
856A,SMRT,1,6,46509
856A,SMRT,1,7,46069
857,SMRT,1,1,59009
857,SMRT,1,2,59069
857,SMRT,1,3,59059
857,SMRT,1,4,59049
857,SMRT,1,5,59039
857,SMRT,1,6,59029
857,SMRT,1,7,59019
857,SMRT,1,8,55269
857,SMRT,1,9,55259
857,SMRT,1,10,55249
857,SMRT,1,11,55031
857,SMRT,1,12,55041
857,SMRT,1,13,55051
857,SMRT,1,14,55071
857,SMRT,1,15,55081
857,SMRT,1,17,60081
857,SMRT,1,18,60179
857,SMRT,1,19,60159
857,SMRT,1,20,60139
857,SMRT,1,21,60119
857,SMRT,1,22,60099
857,SMRT,1,23,07329
857,SMRT,1,24,07319
857,SMRT,1,25,07419
857,SMRT,1,26,07529
857,SMRT,1,27,07518
857,SMRT,1,28,04019
857,SMRT,1,29,04179
857,SMRT,1,30,02049
857,SMRT,1,32,02151
857,SMRT,1,33,02161
857,SMRT,1,34,02171
857,SMRT,1,35,02051
857,SMRT,1,36,02061
857,SMRT,1,37,04111
857,SMRT,1,38,04121
857,SMRT,1,39,08079
857,SMRT,1,40,07011
857,SMRT,1,41,07021
857,SMRT,1,42,07031
857,SMRT,1,43,07111
857,SMRT,1,44,07211
857,SMRT,1,45,07221
857,SMRT,1,46,60101
857,SMRT,1,47,60121
857,SMRT,1,48,60141
857,SMRT,1,49,60161
857,SMRT,1,50,60181
857,SMRT,1,51,60089
857,SMRT,1,53,55089
857,SMRT,1,54,55079
857,SMRT,1,55,55059
857,SMRT,1,56,55049
857,SMRT,1,57,55039
857,SMRT,1,58,55241
857,SMRT,1,59,55251
857,SMRT,1,60,55261
857,SMRT,1,61,59011
857,SMRT,1,62,59021
857,SMRT,1,63,59031
857,SMRT,1,64,59041
857,SMRT,1,65,59051
857,SMRT,1,66,58991
857,SMRT,1,67,59009
857A,SMRT,1,1,59009
857A,SMRT,1,2,59069
857A,SMRT,1,3,59059
857A,SMRT,1,4,59049
857A,SMRT,1,5,59039
857A,SMRT,1,6,59029
857A,SMRT,1,7,59019
857A,SMRT,1,8,55269
857A,SMRT,1,9,55259
857A,SMRT,1,10,55249
857A,SMRT,1,11,55031
857A,SMRT,1,12,55041
857A,SMRT,1,13,55051
857A,SMRT,1,14,55071
857A,SMRT,1,15,55081
858,SMRT,1,1,46009
858,SMRT,1,2,46281
858,SMRT,1,3,46391
858,SMRT,1,4,46401
858,SMRT,1,5,46411
858,SMRT,1,6,46461
858,SMRT,1,7,46471
858,SMRT,1,8,46481
858,SMRT,1,9,46731
858,SMRT,1,10,46741
858,SMRT,1,11,47621
858,SMRT,1,12,58381
858,SMRT,1,13,58229
858,SMRT,1,14,58219
858,SMRT,1,15,58159
858,SMRT,1,16,58109
858,SMRT,1,17,58029
858,SMRT,1,18,58019
858,SMRT,1,19,57139
858,SMRT,1,20,57129
858,SMRT,1,21,57119
858,SMRT,1,22,59119
858,SMRT,1,23,59149
858,SMRT,1,24,59073
858,SMRT,1,25,59069
858,SMRT,1,26,59619
858,SMRT,1,27,59059
858,SMRT,1,28,59049
858,SMRT,1,29,59039
858,SMRT,1,30,59029
858,SMRT,1,31,59019
858,SMRT,1,32,55289
858,SMRT,1,35,68111
858,SMRT,1,36,65199
858,SMRT,1,39,95151
858,SMRT,1,40,95011
858,SMRT,1,41,95109
858,SMRT,1,42,95029
858,SMRT,1,43,95129
858,SMRT,1,44,95019
858,SMRT,1,45,95159
858,SMRT,1,48,65191
858,SMRT,1,49,68119
858,SMRT,1,52,55281
858,SMRT,1,53,59011
858,SMRT,1,54,59021
858,SMRT,1,55,59031
858,SMRT,1,56,59041
858,SMRT,1,57,59051
858,SMRT,1,58,59611
858,SMRT,1,59,59061
858,SMRT,1,60,59079
858,SMRT,1,61,59141
858,SMRT,1,62,59111
858,SMRT,1,63,57111
858,SMRT,1,64,57121
858,SMRT,1,65,57131
858,SMRT,1,66,58011
858,SMRT,1,67,58021
858,SMRT,1,68,58101
858,SMRT,1,69,58151
858,SMRT,1,70,58211
858,SMRT,1,71,58221
858,SMRT,1,72,58389
858,SMRT,1,73,47629
858,SMRT,1,74,46749
858,SMRT,1,75,46739
858,SMRT,1,76,46489
858,SMRT,1,77,46479
858,SMRT,1,78,46469
858,SMRT,1,79,46419
858,SMRT,1,80,46409
858,SMRT,1,81,46399
858,SMRT,1,82,46289
858,SMRT,1,83,46009
858A,SMRT,1,1,46009
858A,SMRT,1,2,46281
858A,SMRT,1,3,46391
858A,SMRT,1,4,46401
858A,SMRT,1,5,46411
858A,SMRT,1,6,46461
858A,SMRT,1,7,46471
858A,SMRT,1,8,46481
858A,SMRT,1,9,46731
858A,SMRT,1,10,46741
858A,SMRT,1,11,47621
858A,SMRT,1,12,58381
858A,SMRT,1,13,58229
858A,SMRT,1,14,58219
858A,SMRT,1,15,58159
858A,SMRT,1,16,58109
858A,SMRT,1,17,58029
858A,SMRT,1,18,58019
858A,SMRT,1,19,57139
858A,SMRT,1,20,57129
858A,SMRT,1,21,57119
858A,SMRT,1,22,59119
858A,SMRT,1,23,59149
858A,SMRT,1,24,59073
858B,SMRT,1,1,68111
858B,SMRT,1,2,65199
858B,SMRT,1,5,95151
858B,SMRT,1,6,95011
858B,SMRT,1,7,95109
858B,SMRT,1,8,95029
858B,SMRT,1,9,95129
858B,SMRT,1,10,95019
858B,SMRT,1,11,95159
858B,SMRT,1,14,65191
858B,SMRT,1,15,68119
859,SMRT,1,1,58009
859,SMRT,1,2,58259
859,SMRT,1,3,58219
859,SMRT,1,4,58111
859,SMRT,1,5,58121
859,SMRT,1,7,58401
859,SMRT,1,8,58411
859,SMRT,1,9,58341
859,SMRT,1,10,58321
859,SMRT,1,11,58271
859,SMRT,1,12,58281
859,SMRT,1,13,58371
859,SMRT,1,14,58299
859,SMRT,1,15,58241
859,SMRT,1,16,58109
859,SMRT,1,17,58029
859,SMRT,1,18,58019
859,SMRT,1,19,57139
859,SMRT,1,20,57129
859,SMRT,1,21,57119
859,SMRT,1,22,59119
859,SMRT,1,23,59149
859,SMRT,1,24,59073
859,SMRT,1,25,59009
859,SMRT,1,26,59141
859,SMRT,1,27,59111
859,SMRT,1,28,57111
859,SMRT,1,29,57121
859,SMRT,1,30,57131
859,SMRT,1,31,58011
859,SMRT,1,32,58021
859,SMRT,1,33,58101
859,SMRT,1,34,58249
859,SMRT,1,35,58291
859,SMRT,1,36,58379
859,SMRT,1,37,58289
859,SMRT,1,38,58279
859,SMRT,1,39,58329
859,SMRT,1,40,58349
859,SMRT,1,41,58419
859,SMRT,1,42,58409
859,SMRT,1,44,58129
859,SMRT,1,45,58119
859,SMRT,1,46,58211
859,SMRT,1,47,58251
859,SMRT,1,48,58009
859A,SMRT,1,1,58009
859A,SMRT,1,2,58259
859A,SMRT,1,3,58219
859A,SMRT,1,4,58111
859A,SMRT,1,5,58121
859A,SMRT,1,7,58401
859A,SMRT,1,8,58411
859A,SMRT,1,9,58341
859A,SMRT,1,10,58321
859A,SMRT,1,11,58271
859A,SMRT,1,12,58281
859A,SMRT,1,13,58371
859A,SMRT,1,14,58299
859A,SMRT,1,15,58241
859A,SMRT,1,16,58009
859B,SMRT,1,1,58009
859B,SMRT,1,2,58291
859B,SMRT,1,3,58379
859B,SMRT,1,4,58289
859B,SMRT,1,5,58279
859B,SMRT,1,6,58329
859B,SMRT,1,7,58349
859B,SMRT,1,8,58419
859B,SMRT,1,9,58409
859B,SMRT,1,11,58129
859B,SMRT,1,12,58119
859B,SMRT,1,13,58211
859B,SMRT,1,14,58251
859B,SMRT,1,15,58009
85A,GAS,1,1,59009
85A,GAS,1,2,59073
85A,GAS,1,3,59069
85A,GAS,1,4,59059
85A,GAS,1,5,59049
85A,GAS,1,6,59039
85A,GAS,1,7,59029
85A,GAS,1,8,59019
85A,GAS,1,9,55289
85A,GAS,1,12,68059
85A,GAS,1,13,68049
85A,GAS,1,14,68039
85A,GAS,1,15,67571
85A,GAS,1,16,67561
85A,GAS,1,17,67551
85A,GAS,1,18,67541
85A,GAS,1,19,67381
85A,GAS,1,20,67391
85A,GAS,1,21,67441
86,SBST,1,1,67009
86,SBST,1,2,67191
86,SBST,1,3,67171
86,SBST,1,4,67139
86,SBST,1,5,67229
86,SBST,1,6,67239
86,SBST,1,7,65061
86,SBST,1,9,68119
86,SBST,1,10,68059
86,SBST,1,11,68049
86,SBST,1,12,68039
86,SBST,1,13,68029
86,SBST,1,14,68019
86,SBST,1,15,67089
86,SBST,1,16,67039
86,SBST,1,17,67029
86,SBST,1,18,67019
86,SBST,1,19,55109
86,SBST,1,20,55089
86,SBST,1,21,55079
86,SBST,1,22,55059
86,SBST,1,23,55049
86,SBST,1,24,55039
86,SBST,1,25,55179
86,SBST,1,26,55189
86,SBST,1,27,55209
86,SBST,1,28,54059
